"Season","Club Name","Surname","Forename","FlightID","Flight Date","Entry Date","Glider","Registration","Handicap","Cross Country Points","Distance Points","Speed Points","Bonus Points","Height Points","Claim Type","Open Ladder","Weekend Ladder","Junior Ladder","Height Ladder","Local Ladder 1","Local  Ladder 2","Local  Ladder 3","Local  Ladder 4","Local  Ladder 5","Launch Site","Start Point","Start Point Name","TP 1","TP 1 Name","TP 2","TP 2 Name","TP 3","TP 3 Name","TP 4","TP 4 Name","Finish Point","Finish Point Name","TP 1 OK?","TP 2 OK?","TP 3 OK?","TP 4 OK?","Finish OK?","Landout Point","Landout Point Name","Landout Position","Task Time","Scoring Distance (km)","Scoring Speed (kph)","Handicapped Distance (km)","Handicapped Speed (kph)","Declared?","Completed?","Sector Type","Task Shape Code","Shape Factor","Triangle Shape","Task Shape","Task Achievement","Height gain (ft)","Max Height (ft)","Pilot Input?","Penalty applies?","Penalty Override?","Logger used?","Logger file","Photos used?","GPS Landout?","Competition?","Wooden?","Height loss","Distance Penalty","Validated?","Multiple Laps?","Default?","No Score?","Times Viewed","Club task?","Turbo?","Pending Points","Pending Distance Points","Pending Speed Points","Pending Bonus Points","Completion Factor","Notes","File created on"
"2025","Cambridge Gliding Centre","Dalton","Mark",122310,28-Apr-2025,28-Apr-2025,"DUO DISCUS","871",101.00,2134,1424,516,194,0,"C","1",False,False,False,False,False,False,False,False,"Gransden Lodge","GRL","GRANSDEN LODGE","BED","BEDFORD BRIDGE","CLA","CLAYDON","EAR","EARITH","MTD","Methwold","GRL","GRANSDEN LODGE",True,True,False,True,True,"","","","03h 31m 55s",307.775,87.140,304.728,86.278,True,True,"B","PG",0.934,0,"Non-convex Polygon","Declared/Completed",0,0,True,False,"",True,"2025-04-28-XCM-JDI-01.igc",False,False,False,False,1000,0.000,False,False,False,False,49,False,True,0,0,0,0,1.1,"Another challenging flight (thank you Paul Ruskin for an excellent task!)",23-Jun-2026
"2025","Cambridge Gliding Centre","Dalton","Mark",127265,05-Sep-2025,05-Sep-2025,"DUO DISCUS","VH-XJT",101.00,2421,1663,538,220,0,"C","1",False,False,False,False,False,False,False,False,"Gransden Lodge","GRL","GRANSDEN LODGE","STS","STONY STRATFORD","SPA","SPALDING","GRF","GREAT ASHFIELD","","","GRL","GRANSDEN LODGE",True,True,False,False,True,"","","","03h 44m 16s",311.013,83.208,307.934,82.384,True,True,"B","PG",1.080,2,"Triangle","Declared/Completed",0,0,True,False,"",True,"2025-09-05-XCM-JDI-01.igc",False,False,False,False,1000,0.000,False,False,False,False,34,False,True,0,0,0,0,1.1,"Probably the last UK XC for me for 2025.  A good note to finish with!",23-Jun-2026
"2025","Cambridge Gliding Centre","Dalton","Mark",123573,20-May-2025,20-May-2025,"DUO DISCUS","871",101.00,2510,1790,492,228,0,"C","1",False,False,False,False,False,False,False,False,"Gransden Lodge","GRL","GRANSDEN LODGE","NWK","NEWARK","RUS","RUSHDEN","GRF","GREAT ASHFIELD","","","GRL","GRANSDEN LODGE",True,True,False,False,True,"","","","04h 44m 38s",371.293,78.268,367.616,77.493,True,True,"B","PG",0.974,0,"Non-convex Polygon","Declared/Completed",0,0,True,False,"",True,"2025-05-20-XNA-1D25DA4AD8FA73E1DA18CF330EA3E862-01.igc",False,False,False,False,1000,0.000,False,False,False,False,42,False,True,0,0,0,0,1.1,"",23-Jun-2026
"2025","Cambridge Gliding Centre","Davies","Jem",125682,13-Jul-2025,14-Jul-2025,"ASG 29 (18.0)","644",111.00,1231,926,193,112,0,"C","1",True,False,False,False,False,False,False,False,"Gransden Lodge","CAX","CAXTON GIBBET","SAC","SACKVILLE","CGT","CHERINGTON","STN","ST NEOTS","","","GRL","GRANSDEN LODGE",True,True,False,False,True,"","","","02h 36m 50s",205.549,78.637,185.179,70.844,True,True,"B","PG",1.000,0,"Non-convex Polygon","Declared/Completed",0,0,True,False,"",True,"57DVA7T1.igc",False,False,True,False,1000,0.000,False,False,False,False,7,False,False,0,0,0,0,1.1,"No engine, which was an upset, and then it was a low day working mostly between 2200-3100... Slow, but then parts of it were so overdeveloped and dark I had to take sunglasses off.",23-Jun-2026
"2025","Cambridge Gliding Centre","Davies","Jem",125705,11-Jul-2025,15-Jul-2025,"ASG 29 (18.0)","644",111.00,1679,1110,416,153,0,"C","1",False,False,False,False,False,False,False,False,"Gransden Lodge","GRL","GRANSDEN LODGE","BUC","Buckingham","HUS","HUSBANDS BOSWORTH","NMT","NEWMARKET","","","GRL","GRANSDEN LODGE",True,True,False,False,True,"","","","02h 32m 19s",246.490,97.096,222.063,87.474,True,True,"F","PG",1.000,0,"Non-convex Polygon","Declared/Completed",0,0,True,False,"",True,"57BVA7T1.igc",False,False,False,False,1020,2.220,False,False,False,False,1,False,True,0,0,0,0,1.1,"A decent speed at last!!!",23-Jun-2026
"2025","Cambridge Gliding Centre","Davies","Jem",125685,08-Jul-2025,14-Jul-2025,"ASG 29 (18.0)","644",111.00,1481,1116,231,135,0,"C","1",False,False,False,False,False,False,False,False,"Gransden Lodge","GRL","GRANSDEN LODGE","GRF","GREAT ASHFIELD","RWD","Rutland Water Dam","","","","","GRL","GRANSDEN LODGE",True,True,False,False,True,"","","","03h 09m 19s",247.664,78.492,223.120,70.713,True,True,"B","TR",1.000,0,"25%/46% Triangle","Declared/Completed",0,0,True,False,"",True,"578VA7T1.igc",False,False,False,False,1000,0.000,False,False,False,False,0,False,True,0,0,0,0,1.1,"",23-Jun-2026
"2025","Cambridge Gliding Centre","Derrett","Jay",125176,03-Jul-2025,07-Jul-2025,"PEGASE","G-CHDD",95.00,2077,1740,148,189,0,"C","1",False,False,False,False,False,False,False,False,"Gransden Lodge","GRL","GRANSDEN LODGE","NMT","NEWMARKET","NWK","NEWARK","NPT","NEWPORT PAGNALL","","","GRL","GRANSDEN LODGE",True,True,False,False,True,"","","","05h 39m 47s",314.844,55.596,331.415,58.522,True,True,"F","PG",1.050,1,"Triangle","Declared/Completed",0,0,True,False,"",True,"2025-07-03-NAV-8ML-01 (1).igc",False,False,False,False,1000,0.000,False,False,False,False,17,False,False,0,0,0,0,1.1,"",23-Jun-2026
"2025","Cambridge Gliding Centre","DOWELL","Andrew",123098,09-May-2025,10-May-2025,"LS8 (18.0)","G-CHTS",106.00,617,547,14,56,0,"C","1",False,False,False,False,False,False,False,False,"Gransden Lodge","GRL","GRANSDEN LODGE","NPT","NEWPORT PAGNALL","RUS","RUSHDEN","","","","","GRL","GRANSDEN LODGE",True,True,False,False,True,"","","","01h 58m 53s",110.433,55.735,104.182,52.580,True,True,"F","TR",1.050,1,"26%/41% Triangle","Declared/Completed",0,0,True,False,"",True,"2025-05-09-NAV-200596-03.igc",False,False,False,False,1000,0.000,False,False,False,False,7,False,False,0,0,0,0,1.1,"",23-Jun-2026
"2025","Cambridge Gliding Centre","DOWELL","Andrew",122077,22-Apr-2025,22-Apr-2025,"LS8 (18.0)","G-CHTS",106.00,101,101,0,0,0,"C","1",False,False,False,False,False,False,False,False,"Gransden Lodge","GRL","GRANSDEN LODGE","MEN","MENDLESHAM","","","","","","","GRL","GRANSDEN LODGE",False,False,False,False,True,"","","","00h 36m 12s",21.432,35.522,20.218,33.511,True,False,"U","OR",1.000,0,"Out and Return","Declared/13.3% Completed",0,0,True,False,"",True,"2025-04-22-NAV-200596-01.igc",False,False,False,False,1000,0.000,False,False,False,False,28,False,False,0,0,0,0,1.0,"Intended to try for MEN, but abandoned early.
Went on to try for SPA, but only got just past RAM before returning to GRL.
Enjoyed nearly 4 hours of soaring nevertheless. ",23-Jun-2026
"2025","Cambridge Gliding Centre","DOWELL","Andrew",124955,03-Jul-2025,03-Jul-2025,"LS8 (18.0)","G-CHTS",106.00,1730,1427,146,157,0,"C","1",False,False,False,False,True,False,False,True,"Gransden Lodge","GRL","GRANSDEN LODGE","EDG","EDGEHILL","BSE","BURY ST EDMUNDS","","","","","GRL","GRANSDEN LODGE",True,True,False,False,True,"","","","04h 44m 33s",302.621,63.810,285.492,60.199,True,True,"F","TR",1.000,0,"19%/50% Triangle","Declared/Completed",0,0,True,False,"",True,"2025-07-03-NAV-200596-01.igc",False,False,False,False,1000,0.000,False,False,False,False,52,False,False,0,0,0,0,1.1,"My first 300k :)",23-Jun-2026
